玛法大陆专属---------------------------------------
灵骨舍利=/<img:1557:0:20:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+2%/22/ 最大攻击力\/\<img:565:0:3:20>\158/该物品由/222/[大唐圣僧]/158/掉落\<img:566:0:3:20>\87/来自东土大唐\87/身上带着很多的宝物。
火眼金睛=/<img:1557:0:20:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[齐天大圣]/158/掉落\<img:566:0:3:20>\87/光滑圆润，入手可盘\158/可在地图/ 222/西游异世界\151/坐标：219，84/ 146/升级武器的材料
丈二金身=/<img:1557:0:20:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[卷帘大将]/158/掉落\<img:566:0:3:20>\87/光滑圆润，入手可盘\158/可在地图/ 222/西游异世界\151/坐标：219，84/ 146/升级武器的材料
玉龙三太子=/<img:1557:0:20:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[白龙马]/158/掉落\<img:566:0:3:20>\251/双击物品\251/吸收伤害1%，只能吃一次
定风珠=/<img:1557:0:20:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[青狮王]/158/掉落\<img:566:0:3:20>//\251/双击物品\251/每秒恢复增加100HP
飞扬镇专属---------------------------------------
欢乐肥宅=/<img:1569:0:0:3>/ \/ \<img:178:0:3:20>/\<img:1176:0:3:0>  239/+ 5/229/ 物防魔防\/<img:1176:0:3:0>58/+ 2%/58/ 最大攻击力/\<img:1176:0:3:0>  22/+ 2%/21/ 最大生命值/\<img:567:0:3:20>//\<img:1176:0:3:0>243/BUFF：/70/攻击时5%概率召唤一只恶魔董卓\70/   持续15秒,恶魔董卓威力是人物属性2倍\/\<img:565:0:3:20>\158/该物品由/222/[董卓]/158/掉落\<img:566:0:3:20>\87/来自军营的守将\87/身上私藏着很多的宝物。
曹操卷轴=/<img:1569:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[曹操]/158/掉落\<img:566:0:3:20>\251/双击物品\251/给予[曹操出行]称号\251/物魔防+5 攻魔道+5 生命值+50
老而弥坚称号=/<img:1569:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[张昭]/158/掉落\<img:566:0:3:20>\251/双击物品\251/给予[老而弥坚]称号\251/全属性+5 对怪伤害+3%
桀骜不驯=/<img:1569:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+15%/21/  最大攻击力/\<img:567:0:3:20>//\<img:1176:0:3:0>243/BUFF：/70/刀刀附带自身攻击力的切割10%\/\<img:565:0:3:20>\158/该物品由/222/[马超]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
招安状=/<img:1569:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[徐晃]/158/掉落\<img:566:0:3:20>\251/双击物品\251/随机获得10W-100W元宝
边界要塞专属---------------------------------------
无德有功卷轴=/<img:1571:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[隋炀帝杨广]/158/掉落\<img:566:0:3:20>\251/双击物品\251/给予[无德有功]称号\251/伤害反弹+3%
人不知兵=/<img:1571:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+3%/21/ 最大攻击力/\<img:567:0:3:20>//\<img:1176:0:3:0>243/BUFF：/70/攻击怪物跟人物时几率触发3*3地钉\/\<img:565:0:3:20>\158/该物品由/222/[宋太宗赵炅]/158/掉落\<img:566:0:3:20>\87/宋太宗赵炅，岁月不详
统一女真=/<img:1571:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+4%/22/ 最大攻击力/\<img:1176:0:3:0>70/+4%/68/ 物理防御值\/<img:1176:0:3:0>  239/+4% /229/最大生命值\/\<img:565:0:3:20>\158/该物品由/222/[清太祖努尔哈赤]/158/掉落\<img:566:0:3:20>\87/长相妖娆且能化形。
乾纲独断=/<img:1571:0:0:3>/ \/ \<img:564:0:3:20>\//70/4*4范围内技能一共1波\70/等级低于技能拥有者有几率被冰冻2秒\70/技能伤害威力100% CD300秒\/\<img:565:0:3:20>\158/该物品由/222/[清世祖顺治]/158/掉落\<img:566:0:3:20>\87/此人前身可呼风唤雨
平定三藩=/<img:1571:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[清圣祖康熙]/158/掉落\<img:566:0:3:20>\251/放置在背包内即可生效\19/每60秒给人物临时增加10%攻魔道持续10秒
天下为公=/<img:1571:0:0:3>/ \/ \<img:565:0:3:20>/\158/该物品由/222/[国父中山]/158/掉落\<img:566:0:3:20>\251/放置在背包内即可生效\146/人物复活后自动消耗此物品\146/触发人物所有属性*1.5增长持续30秒
域外之城专属---------------------------------------
魔魂之城专属----------------------------------------------------------------------
星云风暴卷轴=/<img:1575:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[仙女星座·瞬]/158/掉落\<img:566:0:3:20>\251/双击物品\251/给予[星云风暴]称号\251/爆率+5%\251/之后每一个卷轴+100W元宝\251/可以升5%爆率最高升10次
万贯家财=/<img:1575:0:0:3>/\/\<img:565:0:3:20>\/\158/该物品由/222/[御夫座·加比拉]/158/掉落\<img:566:0:3:20>\251/放置在背包内即可生效\146/回收增加10%
射手座称号=/<img:1575:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[射手座·艾欧里斯]/158/掉落\<img:566:0:3:20>\251/双击物品\251/给予[射手座]称号\251/防御魔域100-100\251/攻魔道20-20\251/元素体力魔力+2%
深渊魔域专属-----------------------------------------------------
轰天雷=/<img:1558:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[轰天雷·凌振]/158/掉落\<img:566:0:3:20>\251/双击物品\146/1.爆率+50%,持续24小时\146/2.对话框倍攻1.1倍 24小时消失\146/3.给元宝100W!
小遮拦羞羞=/<img:1558:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[小遮拦·穆春]/158/掉落\<img:566:0:3:20>\251/放置在背包内即可生效\146/随机给与1-50%爆率
神算子占卜=/<img:1558:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[神算子·蒋敬]/158/掉落\<img:566:0:3:20>\251/双击物品\146/爆率+30%,吸收+5%\146/魔法道术切割+20%\146/吸血+3%,其中一种\146/一个占卜球可以用3次\146/持续时间为8小时
锦豹子披风=/<img:1558:0:0:3>/ \/ \<img:564:0:3:20>\/<img:1176:0:3:0>  239/+35% /229/最大生命值\<img:565:0:3:20>\158/该物品由/222/[锦豹子·杨林]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
梦幻独角龙=/<img:1558:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[独角龙·邹润]/158/掉落\<img:566:0:3:20>\251/双击物品\146/对话框倍攻+20%\146/全属性+300,全元素+5%\146/其中一种,一个占卜球\146/一共可以用3次,持续时间为8小时
地狱之城专属----------------------------------------------------
叔常的召唤=/<img:1570:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[曾叔常]/158/掉落\<img:566:0:3:20>\251/双击物品\146/召唤一只死亡召唤者属性5倍的宝宝\146/使用次数30次
神域专属----------------------------------------------------
武器图纸-----------------------------------
光之剑图纸=/ \<img:182:0:3:20>\/\<img:181:0:-6:0>/87/---打造武器图纸---\/\<img:181:0:-6:0>/87/打造条件如下：\/\<img:181:0:-6:0>/146/修炼石*10\/\<img:181:0:-6:0>/146/天外陨石*10\/\<img:181:0:-6:0>/146/神器碎片*10\/\<img:181:0:-6:0>/146/100000元宝\/\<img:181:0:-6:0>/87/属性详情：\/\<img:181:0:-6:0>/87/请查看神兵谱！
冰缚者·霜桦=/ \<img:178:0:3:20>/\/<img:1176:0:3:0>  239/+1.90 /229/经验倍数\/ \<img:179:0:3:20>/\/<img:181:0:-6:0> 243/BUFF：/70/每十秒回血9%
神武者·碧空=/ \<img:178:0:3:20>/\/<img:1176:0:3:0>  239/+2.00 /229/经验倍数\/ \<img:179:0:3:20>/\/<img:181:0:-6:0> 243/BUFF：/70/每十秒回血10%
断肠=/ \<img:178:0:3:20>/\/<img:1176:0:3:0>  239/120秒 /229/复活时间\/ \<img:179:0:3:20>/\/<img:181:0:-6:0> 243/BUFF：/70/生命值复活10%
拂魂=/ \<img:178:0:3:20>/\/<img:1176:0:3:0>  239/120秒 /229/复活时间\/ \<img:179:0:3:20>/\/<img:181:0:-6:0> 243/BUFF：/70/生命值复活15%
凤翼=/ \<img:178:0:3:20>/\/<img:1176:0:3:0>  239/120秒 /229/复活时间\/ \<img:179:0:3:20>/\/<img:181:0:-6:0> 243/BUFF：/70/生命值复活20%
天翔=/ \<img:178:0:3:20>/\/<img:1176:0:3:0>  239/120秒 /229/复活时间\/ \<img:179:0:3:20>/\/<img:181:0:-6:0> 243/BUFF：/70/生命值复活25%
九龙=/ \<img:178:0:3:20>/\/<img:1176:0:3:0>  239/120秒 /229/复活时间\/ \<img:179:0:3:20>/\/<img:181:0:-6:0> 243/BUFF：/70/生命值复活30%
明光=/ \<img:178:0:3:20>/\/<img:1176:0:3:0>  239/120秒 /229/复活时间\/ \<img:179:0:3:20>/\/<img:181:0:-6:0> 243/BUFF：/70/生命值复活35%
流焰=/ \<img:178:0:3:20>/\/<img:1176:0:3:0>  239/120秒 /229/复活时间\/ \<img:179:0:3:20>/\/<img:181:0:-6:0> 243/BUFF：/70/生命值复活40%
破魂=/ \<img:178:0:3:20>/\/<img:1176:0:3:0>  239/120秒 /229/复活时间\/ \<img:179:0:3:20>/\/<img:181:0:-6:0> 243/BUFF：/70/生命值复活45%
云罗=/ \<img:178:0:3:20>/\/<img:1176:0:3:0>  239/120秒 /229/复活时间\/ \<img:179:0:3:20>/\/<img:181:0:-6:0> 243/BUFF：/70/生命值复活50%
战天=/ \<img:178:0:3:20>/\/<img:1176:0:3:0>  239/120秒 /229/复活时间\/ \<img:179:0:3:20>/\/<img:181:0:-6:0> 243/BUFF：/70/生命值复活55%
上古异兽=/ \<img:178:0:-3:0>\/\<img:181:0:-6:0>250/需要吃灵兽精石来成长\/\<img:181:0:-6:0>19/每升一级增加属性\/\<img:181:0:-6:0>146/每升一级,每秒回蓝点数增加\/\<img:181:0:-6:0>251/增加的属性点分别有\/\<img:181:0:-6:0>58/攻击/253/、魔法/250/、道术/70/、对怪伤害\/\<img:181:0:-6:0>229/神之天赋可提升异兽元素成长\/<img:182:0:3:20>\/\<img:181:0:-6:0>/251/---成长材料---\/\<img:181:0:-6:0>/250/[灵兽精石]随机1-3点经验
灵兽精石=/ \<img:182:0:3:20>\/\<img:181:0:-6:0>/229/---成长装备必备材料---\/<img:181:0:-6:0>146/随机增长1-3点经验
开拓·初出江湖=/ \<img:178:0:-3:0>\222/爆率+10%  对怪伤害+2%
先锋·江湖少侠=/ \<img:178:0:-3:0>\222/爆率+20%  对怪伤害+4%
无畏·武林俊杰=/ \<img:178:0:-3:0>\222/爆率+30%  对怪伤害+6%
驭风·罕有敌手=/ \<img:178:0:-3:0>\222/爆率+40%  对怪伤害+8%
破焰·绝世高手=/ \<img:178:0:-3:0>\222/爆率+50%  对怪伤害+10%
毁灭·傲视群雄=/ \<img:178:0:-3:0>\222/爆率+60%  对怪伤害+12%
审判·独孤求败=/ \<img:178:0:-3:0>\222/爆率+70%  对怪伤害+14%
屠龙·凶神恶煞=/ \<img:178:0:-3:0>\222/爆率+80%  对怪伤害+16%
修罗·屠戮成性=/ \<img:178:0:-3:0>\222/爆率+90%  对怪伤害+18%
神谕·武林魔头=/ \<img:178:0:-3:0>\222/爆率+100%  对怪伤害+20%
乾坤·风华绝月=/ \<img:178:0:-3:0>\222/爆率+110%  对怪伤害+22%
破天·烽火无极=/ \<img:178:0:-3:0>\222/爆率+120%  对怪伤害+24%
天下·问鼎争锋=/ \<img:178:0:-3:0>\222/爆率+130%  对怪伤害+26%
证道·鬼面罗刹=/ \<img:178:0:-3:0>\222/爆率+140%  对怪伤害+28%
玄冥·逆道违天=/ \<img:178:0:-3:0>\222/爆率+150%  对怪伤害+30%
狂舞·百步屠魔=/ \<img:178:0:-3:0>\222/爆率+160%  对怪伤害+32%
浮沉·青天苍茫=/ \<img:178:0:-3:0>\222/爆率+170%  对怪伤害+34%
无敌·死躯灭魂=/ \<img:178:0:-3:0>\222/爆率+180%  对怪伤害+36%
轮回·天地难葬=/ \<img:178:0:-3:0>\222/爆率+190%  对怪伤害+38%
归一·终极审判=/ \<img:178:0:-3:0>\222/爆率+200%  对怪伤害+40%
踏碎天地·众生朝=/ \<img:178:0:-3:0>\222/爆率+220%  对怪伤害+42%防麻痹
血染诸天·涅阴阳=/ \<img:178:0:-3:0>\222/爆率+240%  对怪伤害+44%破复活概率+2%防麻痹
一念天道·化三千=/ \<img:178:0:-3:0>\222/爆率+260%  对怪伤害+46%破复活概率+3%防麻痹
混化阴阳·断生念=/ \<img:178:0:-3:0>\222/爆率+280%  对怪伤害+48%破复活概率+5%防麻痹
一笑沧海·化桑田=/ \<img:178:0:-3:0>\222/爆率+300%  对怪伤害+50%破复活概率+7%防麻痹
万剑归宗·阴阳间=/ \<img:178:0:-3:0>\222/爆率+320%  对怪伤害+52%破复活概率+8%防麻痹
修罗战火·焚尽天=/ \<img:178:0:-3:0>\222/爆率+340%  对怪伤害+54%破复活概率+10%防麻痹
人非圣贤·斩情绝=/ \<img:178:0:-3:0>\222/爆率+360%  对怪伤害+56%破复活概率+12%防麻痹
浮华无忌·百化仙=/ \<img:178:0:-3:0>\222/爆率+380%  对怪伤害+58%破复活概率+13%防麻痹
唯我独尊·屠苍生=/ \<img:178:0:-3:0>\222/爆率+400%  对怪伤害+60%破复活概率+14%防麻痹
世界之巅·诸神灭=/ \<img:178:0:-3:0>\222/爆率+450%  对怪伤害+65%破复活概率+15%防麻痹
白日升天=/ \<img:178:0:-3:0>\222/对人额外伤害+3%攻击倍数+2%
飞升成仙=/ \<img:178:0:-3:0>\222/对人额外伤害+6%攻击倍数+4%
百炼成仙=/ \<img:178:0:-3:0>\222/对人额外伤害+9%攻击倍数+6%
得道成仙=/ \<img:178:0:-3:0>\222/对人额外伤害+12%攻击倍数+9%
修神成仙=/ \<img:178:0:-3:0>\222/对人额外伤害+15%攻击倍数+12%
跨凤乘龙=/ \<img:178:0:-3:0>\222/对人额外伤害+20%攻击倍数+16%
仙人板板=/ \<img:178:0:-3:0>\222/对人额外伤害+25%攻击倍数+21%
神器碎片=/ \<img:182:0:3:20>\/\<img:181:0:-6:0>/229/---超级特殊分解材料---\/\<img:181:0:-6:0>/146/用途：图纸装备材料\/\<img:181:0:-6:0>/146/用途：高级修炼材料
天外陨石=/ \<img:182:0:3:20>\/\<img:181:0:-6:0>/146/用途：图纸装备材料\/\<img:181:0:-6:0>/146/用途：修炼材料
修炼石=/ \<img:182:0:3:20>\/\<img:181:0:-6:0>/146/用途：图纸装备材料\/\<img:181:0:-6:0>/146/用途：修炼材料
初级称号证明=/ \<img:182:0:3:20>\/\<img:181:0:-6:0>/229/---打造初级称号材料---
高级称号证明=/ \<img:182:0:3:20>\/\<img:181:0:-6:0>/229/---打造高级称号材料---
超级称号证明=/ \<img:182:0:3:20>\/\<img:181:0:-6:0>/229/---打造超级称号材料---
神级称号证明=/ \<img:182:0:3:20>\/\<img:181:0:-6:0>/229/---打造神级称号材料---
合成时装首饰====================
破界の无边=/ \<img:182:0:3:20>\87/上古神器！永不掉落！\87/可以在土城提升威力！
至高の荣耀=/ \<img:178:0:-3:0>/\<img:1176:0:3:0>  239/+ 3%/229/ 全属性/\<img:1176:0:3:0>  239/+ 5%/229/ 魔法切割/\<img:1176:0:3:0>  239/+ 5%/229/ 道术切割/\<img:1176:0:3:0>  250/+ 5%/250/ 对怪伤害/\<img:1176:0:3:0>  250/+20%/250/ 打怪爆率\/ \<img:182:0:3:20>\87/上古神器！永不掉落！\87/可以在土城提升威力！
永生の不灭=/ \<img:178:0:-3:0>/\<img:1176:0:3:0>  239/+ 6%/229/ 全属性/\<img:1176:0:3:0>  239/+10%/229/ 魔法切割/\<img:1176:0:3:0>  239/+10%/229/ 道术切割/\<img:1176:0:3:0>  250/+10%/250/ 对怪伤害/\<img:1176:0:3:0>  250/+40%/250/ 打怪爆率\/ \<img:182:0:3:20>\87/上古神器！永不掉落！\87/可以在土城提升威力！
神之の庇护=/ \<img:178:0:-3:0>/\<img:1176:0:3:0>  239/+ 9%/229/ 全属性/\<img:1176:0:3:0>  239/+15%/229/ 魔法切割/\<img:1176:0:3:0>  239/+15%/229/ 道术切割/\<img:1176:0:3:0>  250/+15%/250/ 对怪伤害/\<img:1176:0:3:0>  250/+60%/250/ 打怪爆率\/ \<img:182:0:3:20>\87/上古神器！永不掉落！\87/可以在土城提升威力！
冰霜の之心=/ \<img:178:0:-3:0>/\<img:1176:0:3:0>  239/+12%/229/ 全属性/\<img:1176:0:3:0>  239/+20%/229/ 魔法切割/\<img:1176:0:3:0>  239/+20%/229/ 道术切割/\<img:1176:0:3:0>  250/+20%/250/ 对怪伤害/\<img:1176:0:3:0>  250/+80%/250/ 打怪爆率\/ \<img:182:0:3:20>\87/上古神器！永不掉落！\87/可以在土城提升威力！
禁忌の之王=/ \<img:178:0:-3:0>/\<img:1176:0:3:0>  239/+15%/229/ 全属性/\<img:1176:0:3:0>  239/+25%/229/ 魔法切割/\<img:1176:0:3:0>  239/+25%/229/ 道术切割/\<img:1176:0:3:0>  250/+25%/250/ 对怪伤害/\<img:1176:0:3:0>  250/+100%/250/ 打怪爆率\/ \<img:182:0:3:20>\87/上古神器！永不掉落！\87/可以在土城提升威力！
復仇の之魂=/ \<img:178:0:-3:0>/\<img:1176:0:3:0>  239/+18%/229/ 全属性/\<img:1176:0:3:0>  239/+30%/229/ 魔法切割/\<img:1176:0:3:0>  239/+30%/229/ 道术切割/\<img:1176:0:3:0>  250/+30%/250/ 对怪伤害/\<img:1176:0:3:0>  250/+120%/250/ 打怪爆率\/ \<img:182:0:3:20>\87/上古神器！永不掉落！\87/可以在土城提升威力！
身份の象征=/ \<img:178:0:-3:0>/\<img:1176:0:3:0>  239/+21%/229/ 全属性/\<img:1176:0:3:0>  239/+35%/229/ 魔法切割/\<img:1176:0:3:0>  239/+35%/229/ 道术切割/\<img:1176:0:3:0>  250/+35%/250/ 对怪伤害/\<img:1176:0:3:0>  250/+140%/250/ 打怪爆率\/ \<img:182:0:3:20>\87/上古神器！永不掉落！\87/可以在土城提升威力！
不死の之身=/ \<img:178:0:-3:0>/\<img:1176:0:3:0>  239/+25%/229/ 全属性/\<img:1176:0:3:0>  239/+40%/229/ 魔法切割/\<img:1176:0:3:0>  239/+40%/229/ 道术切割/\<img:1176:0:3:0>  250/+40%/250/ 对怪伤害/\<img:1176:0:3:0>  250/+160%/250/ 打怪爆率\/ \<img:182:0:3:20>\87/上古神器！永不掉落！\87/可以在土城提升威力！
無敵の之力=/ \<img:178:0:-3:0>/\<img:1176:0:3:0>  239/+30%/229/ 全属性/\<img:1176:0:3:0>  239/+50%/229/ 魔法切割/\<img:1176:0:3:0>  239/+50%/229/ 道术切割/\<img:1176:0:3:0>  250/+50%/250/ 对怪伤害/\<img:1176:0:3:0>  250/+200%/250/ 打怪爆率/\<img:1176:0:3:0>  250/+100%/249/ 防冰冻 【终极】\/ \<img:182:0:3:20>\87/上古神器！永不掉落！\87/可以在土城提升威力！
专属盾牌====================
古之恶来=/<img:1569:0:0:3>/ \/ \<img:564:0:3:20>\/<img:1176:0:3:0>  58/+1%/21/ 最大攻击力/\<img:1176:0:3:0>  239/+1%/229/ 最大生命值/\<img:565:0:3:20>\158/该物品由/222/[典韦]/158/掉落\<img:566:0:3:20>\87/魏国的头领\87/据说他是吃人长大的。
常胜将军=/<img:1569:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  58/+2%/21/ 最大攻击力/\<img:1176:0:3:0>  239/+2%/229/ 最大生命值/\<img:565:0:3:20>\158/该物品由/222/ [赵云]/ 158/掉落\<img:566:0:3:20>\87/光华内敛，神物自晦
虎痴许褚=/<img:1569:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  58/+3%/21/ 最大攻击力/\<img:1176:0:3:0>  239/+3%/229/ 最大生命值/\<img:565:0:3:20>\158/该物品由/222/[许褚]/158/掉落\<img:566:0:3:20>\87/早期制造的最得意的作品之一。
张凌剑=/<img:1569:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  58/+4%/21/ 最大攻击力/\<img:1176:0:3:0>  239/+4%/229/ 最大生命值/\<img:565:0:3:20>\158/该物品由/222/[吕蒙]/158/掉落\<img:566:0:3:20>\87/这是一个从王开始的神话故事
千年之志=/<img:1571:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  58/+5%/21/ 最大攻击力/\<img:1176:0:3:0>  239/+5%/229/ 最大生命值/\<img:565:0:3:20>\158/该物品由/222/[元世祖忽必烈]/158/掉落\<img:566:0:3:20>\87/用忽必烈的头发制成的鞭子，称作为千年之志
靖难之役=/<img:1571:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  58/+6%/21/ 最大攻击力/\<img:1176:0:3:0>  239/+6%/229/ 最大生命值/\<img:565:0:3:20>\158/该物品由/222/[明成祖朱棣]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
弹指神通=/<img:1573:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  58/+7%/21/ 最大攻击力/\<img:1176:0:3:0>  239/+7%/229/ 最大生命值/\<img:565:0:3:20>\158/该物品由/222/[黄药师]/158/掉落\<img:566:0:3:20>\87/黄药师,高大且挺拔。
双手互搏=/<img:1573:0:0:3>/\/\<img:565:0:3:20>/\<img:1176:0:3:0>  58/+8%/21/ 最大攻击力/\<img:1176:0:3:0>  239/+8%/229/ 最大生命值/\<img:565:0:3:20>\158/该物品由/222/[周伯通]/158/掉落\<img:566:0:3:20>\251/独行侠的目标请对准他。
斗转星移=/<img:1573:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>  58/+9%/21/ 最大攻击力\/<img:1176:0:3:0>  239/+9% /229/最大生命值/\/<img:180:0:-3:20>\158/该物品由/222/[慕容复]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
双鱼剑魂=/<img:1575:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>  58/+10%/21/ 最大攻击力\<img:1176:0:3:0>  239/+10%/229/ 最大生命值/\<img:565:0:3:20>\158/该物品由/222/[双鱼座·阿布罗迪]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
铁面孔目之刃=/<img:1558:0:0:3>/\<img:565:0:3:20>/\<img:1176:0:3:0>  58/+11%/21/ 最大攻击力/\<img:1176:0:3:0>  239/+11%/229/ 最大生命值/\<img:567:0:3:20>/\<img:1176:0:3:0>243/BUFF：/70/5%概率攻击玩家\70/击退3步 /\<img:565:0:3:20>\158/该物品由/222/[铁面孔目·裴宣]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
一枝花盾牌=/<img:1558:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>  58/+12%/21/ 最大攻击力\/<img:1176:0:3:0>  239/+12% /229/ 最大生命值/\<img:567:0:3:20>/\<img:1176:0:3:0>243/BUFF：/70/5%概率攻击玩家\70/击退3步 /\<img:565:0:3:20>\158/该物品由/222/[一枝花·蔡庆]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
万毒归宗=/<img:1570:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  58/+13%/21/ 最大攻击力/\<img:1176:0:3:0>  239/+13%/229/ 最大生命值/\<img:567:0:3:20>/\<img:1176:0:3:0>243/BUFF：/70/5%概率攻击玩家\70/击退3步 /\<img:565:0:3:20>\158/该物品由/222/[秦无炎]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
魂系结果=/<img:1574:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>  58/+14%/21/ 最大攻击力/\<img:1176:0:3:0>  239/+14%/229/ 最大生命值/\<img:567:0:3:20>/\<img:1176:0:3:0>243/BUFF：/70/5%概率攻击玩家\70/击退3步 /\<img:565:0:3:20>\158/该物品由/222/[血鸟]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
太阳神的葬礼=/<img:1576:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>  58/+15%/21/ 最大攻击力/\<img:1176:0:3:0>  239/+15%/229/ 最大生命值/\<img:567:0:3:20>/\<img:1176:0:3:0>243/BUFF：/70/5%概率攻击玩家\70/击退3步 /\<img:565:0:3:20>\158/该物品由/222/[太阳神羲和]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
专属头盔====================
第三只眼=/<img:1557:0:20:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  239/+2%/229/ 最大生命值/\<img:1176:0:3:0>250/+2%/251/ 物理防御值\<img:565:0:3:20>\158/该物品由/222/ [二郎真君]/158/掉落\<img:566:0:3:20>\87/光华内敛，神物自晦
建武盛世=/<img:1571:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+3%/21/ 最大生命值/\<img:1176:0:3:0>70/+2%/68/ 物理防御值\<img:565:0:3:20>\158/该物品由/222/[汉光武帝刘秀]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
屈辱求和=/<img:1571:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+4%/21/ 最大生命值/\<img:1176:0:3:0>250/+3%/251/ 物理防御值/\<img:565:0:3:20>\158/该物品由/222/[宋高宗赵构]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
武穆遗书=/<img:1573:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>  22/+5%/21/ 最大生命值\/<img:1176:0:3:0>  239/+3% /229/物理防御值/\<img:565:0:3:20>\158/该物品由/222/[郭靖]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
铁掌水上漂=/<img:1573:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>70/+6%/68/ 最大生命值\/<img:1176:0:3:0>  239/+5% /229/物理防御值/\<img:565:0:3:20>\158/该物品由/222/[裘千仞]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
六脉神剑=/<img:1573:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+9%/22/ 最大生命值/\<img:1176:0:3:0>70/+5%/68/ 物理防御值/\<img:565:0:3:20>\158/该物品由/222/[段誉]/158/掉落\<img:566:0:3:20>\87/段誉,会六脉神剑。
巨蟹之盔=/<img:1575:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>  58/+12%/21/ 最大生命值\/<img:1176:0:3:0>  239/+7% /229/物理防御值/\<img:565:0:3:20>\158/该物品由/222/[巨蟹座·迪斯马斯克]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
水月禁言术=/<img:1570:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>  239/+15%/229/ 最大生命值/\<img:1176:0:3:0>250/+7%/251/ 物理防御值/\<img:567:0:3:20>/\<img:1176:0:3:0>243/BUFF：/70/5%概率攻击玩家\70/让对方进入灼烧状态\70/每秒损失百分之3血量\70/持续8秒\<img:565:0:3:20>\158/该物品由/222/[水月]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
